-4.2596029642995052455490	-15.3231825795664597933410	-15.5124795448817529575081	-6.1985088162573305226033	-14.9888053533341842893378	-6.1367247607002095577400	-5.7613483927909268089707	-1.5319498008315619586028	-0.8220987296166235580586	1.8607506603155599123056	-7.6977042747565551650268	-6.2699420960247440604007	-14.3776822254462999239877	2.4090550345790902042609	-15.0741812133255166372692	-3.5345486981852207719612	0.9990713492413867413688	0.0950735250961400879532	1.6360406266347595760635	-4.1761203250151091026510	-13.9588673084062193652244	-17.5355699807436664627858	-2.2492216795234405424253	-12.6197442609553753811724	2.5695531439229100101329	-9.4023282820511404622721	-0.8023626578215115046078	-12.2144716833689770396632	-6.1576986057820501940796	-12.0742590991092164642851	-23927.128025	-23835.792352	0.000000	1.000000
-4.2616828948134193311148	-15.3199954601131551612525	-15.5118417900481979643246	-6.1912031988864351106372	-14.9919603753749726138267	-6.1362558377010945065422	-5.7588687848240871502981	-1.5337907442213238873308	-0.8176518325372151840824	1.8603934719162016353522	-7.6958342230491867397291	-6.2722797466141759770153	-14.3800279556467938135711	2.4092750296524365616335	-15.0703821668710222780874	-3.5364350854774091459376	0.9975527942267147230027	-1.1470725990158712193079	1.6046022356703892874918	-4.1759726664652356831198	-13.9661294332458023603749	-17.5317040827396013469297	-2.2473761202166384620682	-12.6171581243350292567129	2.5675587304501505947485	-9.4045341245650622141738	-0.8009884031630692957648	-12.2122128177884476940562	-6.1609054918061696426435	-12.0755127369712873530716	-23796.277661	-23704.941988	0.556000	1.000000
-4.2648059205886132971841	-4.2468213259049303331949	-15.5095185097362833204215	-6.1952335595256462497105	-14.9922452749464607535401	-6.1374391105986489947099	-5.7567297142178475155561	-1.5355398758887350840752	-0.8143923746922711037755	1.8614022052659524586460	-7.7004371666267248386362	-6.2609206212826222781587	-14.3831627554165173421552	2.4095733549999169831324	-15.0734136482633704900991	-3.5441502348826317003727	0.9555300717912231789342	-1.1456662786269784515270	1.6014545241662774266445	-4.1797409535248171152944	-13.9645934382581451416172	-17.5328120577899042586978	-2.2462614609606155191557	-12.6136843226083161795259	2.5647661457700543508054	-9.4024073194102157913221	-0.8038536681133223726903	-12.2088933168746489599243	-6.1618468279179516855493	-3.3838730783659070056046	39267.980814	39359.316487	0.556000	1.000000
-4.2619594970065612926646	-4.2597890010311356689954	-15.5067132351576280058225	-6.1950708762343458246846	-14.9968041032657666278283	-6.1452682251965224935475	-5.7582674055883638075670	-1.5391378430210624905783	-0.8083236785719550843154	1.8629961468834446147724	-7.6963280552692099334422	-6.2605614366265109893561	-14.3713452277191979788995	2.4131552737068835412515	-15.0736890223535660027210	-3.5432611500632682499656	0.9574297366956978638797	-1.1448594638757592090172	1.6019957247165759195440	-4.1864644041211311886741	-13.9687729345383306878148	-17.5291398073957758185770	-2.2510887363624276780172	-12.6234208995516912210633	2.5556028894597964118418	-9.4033585246500983600981	-0.7980283666301070111260	-12.2069564621031805273788	-6.1555823376140574865190	-3.3906114542719207882726	39273.096463	39364.432137	0.556000	1.000000
-4.2875016112001222978733	-4.2584027104762558479933	-15.5163284218574855088946	-6.1915718669395571893688	-14.9976071008142479712433	-6.1474635343507815221642	-5.7494946135597757574942	-1.5311780026611441218876	-0.8037468414876962619076	1.8640245604768836962251	-7.6912241930665183886617	-6.2627269087572470240843	-14.3703587586514167639962	2.4102287063826954849333	-15.0799718389953785191437	-3.5432887971603022059242	0.9533833894851851953334	-1.1493563746447950091323	-3.6401825232595186321305	-4.1928456562725608947062	-13.9707195397260548475060	-17.5250850502736277292115	-13.4582883953914116403894	-12.6276254220944483819267	2.5564632027919294010587	-9.4061711847804563291220	-0.7916524928087056434123	-12.2240777618919267411002	-6.1529149387287507266819	-3.3984091689735875796430	39868.091656	39959.427329	0.556000	1.000000
-4.2850951893432434047781	-4.2617452861347242532020	-15.1807131078962491699258	-6.1858749473497303128511	-14.9871931104229787479198	-6.1532936838346188324067	-5.7445250347373368882131	-1.5368667422299668867680	-0.8009439064092308546705	1.8625422185272719755034	-2.3869853879552653808105	-6.2657360627518041695794	-14.3731093861081156148884	2.4161091025825207623257	-15.0776667932124048832065	-3.5391521093678526277415	0.9557561274730436151614	-1.1462672528553912165705	-3.6434987925704884759170	-4.1924140288309166280101	-13.9740739817383428089670	-17.5257999598495253223973	-13.4530845445072131383313	-12.6326627696035131975805	2.5568618467684554040886	-9.4045378567357840182694	-0.7940072832259595925208	-12.2183554033251979831221	-6.1596440507186622781433	-3.4019649770166942026606	39935.042906	40026.378579	0.556000	1.000000
-7.0161229895587355898101	-4.2671816369911175215179	-15.1774493151370197807637	-6.1855104518811980796045	-14.9988554522785353384506	-6.1589964415102205208541	-5.7469753848054843103910	-1.5653249106242301813552	-0.7976745206100990248643	1.8556770313224986157508	-2.3812760352366155736092	-6.2728784925051837007004	-14.3726117829436503825491	2.4224984490046437279887	-15.0762782822515095659810	-3.5428548369775669790727	0.9522211196654454257171	-1.1595284777674013110271	-3.6410449759736138730659	-4.1830336024358683033597	-13.9716122095072137199168	-17.5442218003199634779321	-13.4521009836604292786433	-12.6228886985656423291857	2.5637913185115137615355	-9.4048429050903958881236	-0.7977862880451374039126	-12.2233547712557903963670	-6.1623739491664091261214	-3.4050498714144787903990	40192.914988	40284.250661	0.556000	1.000000
-7.0147770838762388834198	-4.2738900807926567537720	-15.1775374959062361313045	-6.1861408859812030414105	-14.9981943988776826870435	-6.1582050060977158167930	-5.7480504633131817016078	-1.5674895373838884093942	-0.7970902163719418842547	1.8559656850750838597008	-2.3821794624380054905544	-6.2730216951873956077179	-14.3759924841114976601375	2.4205723168862776084609	-15.1109655942648064552714	-3.5621987007015940562837	0.9417054549862912127267	-1.1603771034091625580231	-3.6391725646806953875512	-4.1774246755015447263304	-13.9735263881438651623057	-17.5435509024217921592026	-13.4519773877624100322237	-12.6212322934128398088660	2.5664920965514070871905	-7.5406228369856131976690	-0.7998286195285092547991	-12.2223341198621984204919	-6.1619674849330499100120	-3.4067902345365701499702	40334.281166	40425.616839	0.556000	1.000000
-7.0152296925801893578978	-4.2744456437737667897636	-15.1733422873076886361332	-6.1847495636077622904736	-15.0017266103218389616814	-6.1634582298129565458567	-5.7477258518585463420436	-1.5759055426631867202758	-0.7978150204182684612775	1.8588162740868185984766	-2.3817126443092986320949	-6.2724620774073542861515	-14.3643197349869087275920	2.4200545956333980868180	-9.9571463007675760081838	-3.5622493272047570656014	0.9400410787049253702463	-1.1560826059211031235918	-3.6393081781508307415152	-4.1767986506975338656389	-13.9710600424910840189341	-17.5408706070012989641782	-13.4552844861278320109932	-12.6264061462252890066793	-15.3119953839048275057166	-7.5381873521994124942580	-0.7989780044338168352169	-12.2241895319266475894437	-6.1636122661650967202718	-3.4106840951005792383910	43377.755532	43469.091205	0.556000	1.000000
-7.0420935865636700157211	-4.2860651578011772500076	-15.2120804870038277556432	-6.2454145195598966822104	-15.0656666913364656323893	-6.1954590566080627311862	-5.8353858648554712829082	-6.8509857071851385512673	-0.8202531988549488506379	1.8533655394879657851703	-2.3374607296345697449169	-6.2734156682794317561047	-14.3103264029924091005341	2.3823797062773413024672	-9.9389806698592622069555	-3.6166996851578567806484	0.9863628042791452443794	-1.1577746784471236729530	-3.6779936244873296935509	-4.1493532531012569108952	-14.0139222134596135305173	-17.5708843800854381811405	-13.4581815746120465604463	-12.6711970926515462565476	-15.2843288938664514375887	-7.5350306601893857205710	-0.7661683889288704030207	-12.2158841394675210523246	-6.1942319045255427312213	-3.3392186968060086904586	43922.829145	44014.164818	0.556000	1.000000
