-11.2759101693922580977869	-9.5027089657452563642437	-5.3463066084543235945148	1.2190344763180007703340	-9.5582944676347931789451	-12.8967381058392280834823	-12.7481992845344862530510	-6.6406533520621913169180	2.0942164882275129400568	-17.7420209490628550952351	-15.7791856791023601402912	-3.6282468999827042210882	-2.3723941741955130169117	-7.7786325587109548251874	-1.6689348412749644978703	-14.4840187312038466416197	-14.7622477688513171756313	-8.4990800296354898080153	-8.6302535582535107039348	-3.9400023340909573477120	-10.7483395207383107816668	2.8983822618395258530199	-9.2652758945557351921707	-17.3780188944235050030329	-15.9790592248125449259533	0.2237316841753660412451	-17.5626256045902913172085	-3.9989863294086394063243	-9.6108041832230117762492	-5.9082833256712046221537	67116.726423	67208.062096	0.000000	1.000000
-11.2740549913134806558901	-9.4939798956918632910629	-5.3490176749579623205477	1.2172742131108778007587	-9.5591575188273285590412	-12.8743780457095251534838	-12.7467749242964014655399	-6.6359334861709511343975	2.0924681578800363723758	-1.9163344824184278536450	-15.7778316433823508901924	-3.6343025501352146378053	-13.0367870237205742967035	-7.7734903318176753472812	-1.6638744407028815963656	-14.8202917337412429787946	-14.7617213312290278537375	-8.5041713848640938522294	-8.6276640235968518055643	-3.9367257724796300699666	-10.7474542856504680088392	2.8998412391732970583291	-9.2657530314178764285771	-17.3785771617333324456922	-15.9772748473064272189959	0.2262086933784348274923	-17.5385601107261166475837	-3.9992506577723738736552	-9.6154529571609792526488	-5.9065521804075729050965	68465.371465	68556.707139	0.664000	1.000000
-11.2671100763948608403098	-9.4929855847142103897340	-5.3501639773682061473892	1.2137108013230804015592	-9.5620997649921122274463	-12.8736642558838312311309	-12.7471655260854710434160	-6.6339651409672590887112	2.0851414021891656602747	-1.9195088529871324745102	-15.7814014411249647906743	-3.6372492538591250088587	-13.0358606903181950542603	-7.7770226079522251083631	-1.6671222552026452312646	-14.8202048821845835391287	-14.7635650997519842775318	-8.4971489579742094377934	-8.6241986612463161776532	-3.9350451734241085333110	-10.7476392561882345688673	2.8978204646043388414967	-9.2651313864513156204339	-17.3803951089028885235166	-15.1941640213162543204817	0.2218242891176200881631	-17.5435516567639666618561	-3.9962257997602530501524	-9.6143611921744138726353	-5.9061274057846926410775	68468.742991	68560.078664	0.664000	1.000000
-11.2671100763948608403098	-9.4929855847142103897340	-5.3501639773682061473892	1.2137108013230804015592	-9.5620997649921122274463	-12.8736642558838312311309	-12.7049619420328134822284	-6.6339651409672590887112	2.0851414021891656602747	-1.9195088529871324745102	-15.7814014411249647906743	-3.6372492538591250088587	-13.0358606903181950542603	-9.3905726051008038268719	-1.6671222552026452312646	-14.8202048821845835391287	-14.7635650997519842775318	-8.4971489579742094377934	-8.6241986612463161776532	-3.9350451734241085333110	-10.7370530951480560588607	2.8978204646043388414967	-9.2729754345365691392544	-17.3803951089028885235166	-15.1941640213162543204817	0.2037344117632582107813	-12.3663948355015982372151	-3.9962257997602530501524	-9.6143611921744138726353	-5.9061274057846926410775	68552.118986	68643.454659	0.664000	1.000000
-11.2635266297500375998197	-9.4958808160915300078386	-5.3665799210898574855833	1.2144587732209564112651	-9.5635811620741755234576	-12.8654955175810155054705	-12.7037313627536754268021	-6.6297273149971323036311	2.0841798947678333853162	-1.9207148466728416469351	-15.7687463191891499292296	-3.6316261247133505563056	-13.0344636918761320742988	-9.3904979625837672330135	-4.7357472177206272334615	-14.8194149426225756371878	-14.7623968182997202802653	-8.4829193287528621425508	-8.6273203361399328770176	-3.9397181566518399975507	-10.7319462779326588730555	2.8972854588663681241201	-9.2728160703770132755608	-17.3826498699326883468075	-15.1911088594089793701869	0.1984165166369245836275	-12.3680724952899421253960	-3.9982145960994581734838	-9.6126840783662501621620	-5.9046669944493990200840	68844.099037	68935.434710	0.664000	1.000000
-11.2595243822467079297667	-9.4951917472802485065131	-5.3651438771029091867604	1.2096758792092054957124	-9.5700803088928587669670	-12.8615738921665254679283	-12.7058313543351015795224	-6.6312801479221201716996	2.0869274312438905738532	-1.9184463208735793582349	-15.7711190748997012178734	-3.6281549541107613876534	-13.0281563897395287199288	-9.3841121834254330735803	-4.7320840255113401084941	-14.8157479728100778260114	-14.7608032375633637656165	-8.4846512279473689233100	-8.6292372054161408101436	-3.9375815100803066570734	-10.7336528894365628161722	2.8945223811444229511380	-9.2727856704567699352992	-17.3833776881888582011015	-15.1890886345907887289286	0.1983665378089573272380	-12.3681437474363455919502	-4.0012307260726442947885	-9.5914300264989336142207	-5.8976280179180342599921	68846.603633	68937.939306	0.664000	1.000000
-11.2638987648396931007255	-9.4949617760268605337615	-7.4146493739889089980011	1.2118001008752048441863	-9.5707085682891008815432	-12.8574556538989366316628	-12.7040802917101380842269	-6.6220264185305746096333	2.0893760849637823540093	-1.9175142526664232800471	-15.7641633135058718551136	-3.6305240649906584948781	-13.0256954604795698315911	-9.3765501505375219437610	-4.7337361988569970350227	-14.8140157829265142197528	-14.7584168311854728727894	-8.4920709216529015606056	-8.6247836208819048664509	-3.9361395118003938975448	-10.7273127982791169898746	2.8943649431283504647183	-9.2677725214238861894955	-17.3798736569511653726750	-15.1922330718775935309850	0.1914205755752292625882	-12.3677130946991802318280	-3.9960365029785784862781	-9.5900792779792816133977	-5.8963253663653043545878	69038.871576	69130.207249	0.664000	1.000000
-11.2638987648396931007255	-9.4949617760268605337615	-7.4146493739889089980011	1.2118001008752048441863	-9.5707085682891008815432	-12.8574556538989366316628	-8.5613222933312389528737	-6.6220264185305746096333	2.0893760849637823540093	-1.9175142526664232800471	-15.7641633135058718551136	-3.6305240649906584948781	-13.0256954604795698315911	-9.3774961993635415069548	-4.7337361988569970350227	-14.8140157829265142197528	-14.7584168311854728727894	-8.4920709216529015606056	-8.6247836208819048664509	-3.9361395118003938975448	-10.7273127982791169898746	2.8943649431283504647183	-9.2677725214238861894955	-15.3226797948195940790583	-15.1922330718775935309850	0.1914205755752292625882	-12.3677130946991802318280	-3.9960365029785784862781	-9.5900792779792816133977	-5.8963253663653043545878	74427.001477	74518.337150	0.664000	1.000000
-11.2670435484832083261608	-9.4924895004299472134335	-7.4139928932042042930561	1.2105239534077163465753	-9.5714409968765359337795	-12.8540752014494739086103	-8.5896706810259413344966	-6.6133141447705234838850	2.0768015963300259230095	-1.9185693712990816717223	-15.7615538505034677996264	-3.6331588840198532075476	-13.0278400932642366427672	-9.3771592672502048770866	-4.7335098439855096685847	-14.8130433887737869014245	-14.7519030984681638329903	-8.4938360796550078646305	-8.6256600952678237348437	-3.9357200215772536466829	-10.7263001397496253730424	2.8899213354368620265689	-9.2644719621393107900076	-15.3263805041411771412641	-15.1873202900584818308971	0.1865432827510208890764	-12.3713282761382146190954	-4.0005594035694338472808	-9.5910730430061992279889	-5.9034875366033903176799	74431.091234	74522.426907	0.664000	1.000000
-11.2631999321081579523707	-9.4980516123675666761983	-7.4170830820457540610846	1.2174072342486952358342	-9.5712113098548883272088	-12.8597792562291370899175	-8.5881197890386644644423	-6.6175318143896575406870	2.0784239875472199088335	-1.9188704511163425792120	-15.7632670374160728243851	-3.6375624252214553422391	-13.0501285639851332120998	-9.3716416430845672635996	-4.7367658481004575321549	-14.8097478222922696033947	-14.7678220255380185932381	-8.4926520757370340675152	-8.6250221685385657366396	-3.9382333965029432398808	-10.7274548921096357645411	2.8890468834335605308183	-9.2619095887613145379191	-15.3256497673545482030022	-15.1859737130448291253515	0.1866602935675283347905	-12.3859425108210494670402	-4.0013544483899092796264	-9.5959209183679607946260	-5.9024101590036792686078	74432.984136	74524.319809	0.664000	1.000000
